method	path	path_html	app	controller	action	auth	auth_required	desc	file	line
UNKNOWN	/travelv2/line/add	/travelv2/line/add.html	travelv2	Line	add	unknown	unknown		app/travelv2/controller/Line.php	52
UNKNOWN	/travelv2/line/addPost	/travelv2/line/addPost.html	travelv2	Line	addPost	unknown	unknown		app/travelv2/controller/Line.php	58
UNKNOWN	/travelv2/line/del	/travelv2/line/del.html	travelv2	Line	del	unknown	unknown		app/travelv2/controller/Line.php	124
UNKNOWN	/travelv2/line/edit	/travelv2/line/edit.html	travelv2	Line	edit	unknown	unknown		app/travelv2/controller/Line.php	81
UNKNOWN	/travelv2/line/editPost	/travelv2/line/editPost.html	travelv2	Line	editPost	unknown	unknown		app/travelv2/controller/Line.php	99
UNKNOWN	/travelv2/line/index	/travelv2/line/index.html	travelv2	Line	index	unknown	unknown		app/travelv2/controller/Line.php	29
UNKNOWN	/travelv2/line/see	/travelv2/line/see.html	travelv2	Line	see	unknown	unknown		app/travelv2/controller/Line.php	144
UNKNOWN	/travelv2/line/selectDel	/travelv2/line/selectDel.html	travelv2	Line	selectDel	unknown	unknown		app/travelv2/controller/Line.php	136
UNKNOWN	/travelv2/login/captcha	/travelv2/login/captcha.html	travelv2	Login	captcha	unknown	unknown		app/travelv2/controller/Login.php	37
UNKNOWN	/travelv2/login/checkLogin	/travelv2/login/checkLogin.html	travelv2	Login	checkLogin	unknown	unknown		app/travelv2/controller/Login.php	32
UNKNOWN	/travelv2/login/index	/travelv2/login/index.html	travelv2	Login	index	unknown	unknown		app/travelv2/controller/Login.php	16
UNKNOWN	/travelv2/login/logout	/travelv2/login/logout.html	travelv2	Login	logout	unknown	unknown		app/travelv2/controller/Login.php	42
UNKNOWN	/travelv2/seller/addPost	/travelv2/seller/addPost.html	travelv2	Seller	addPost	unknown	unknown		app/travelv2/controller/Seller.php	116
UNKNOWN	/travelv2/seller/addSeller	/travelv2/seller/addSeller.html	travelv2	Seller	addSeller	unknown	unknown		app/travelv2/controller/Seller.php	70
UNKNOWN	/travelv2/seller/child_node	/travelv2/seller/child_node.html	travelv2	Seller	child_node	unknown	unknown		app/travelv2/controller/Seller.php	31
UNKNOWN	/travelv2/seller/del	/travelv2/seller/del.html	travelv2	Seller	del	unknown	unknown		app/travelv2/controller/Seller.php	184
UNKNOWN	/travelv2/seller/editPost	/travelv2/seller/editPost.html	travelv2	Seller	editPost	unknown	unknown		app/travelv2/controller/Seller.php	147
UNKNOWN	/travelv2/seller/editSeller	/travelv2/seller/editSeller.html	travelv2	Seller	editSeller	unknown	unknown		app/travelv2/controller/Seller.php	88
UNKNOWN	/travelv2/seller/map	/travelv2/seller/map.html	travelv2	Seller	map	unknown	unknown		app/travelv2/controller/Seller.php	178
UNKNOWN	/travelv2/seller/selectDel	/travelv2/seller/selectDel.html	travelv2	Seller	selectDel	unknown	unknown		app/travelv2/controller/Seller.php	196
UNKNOWN	/travelv2/tour/add	/travelv2/tour/add.html	travelv2	Tour	add	unknown	unknown		app/travelv2/controller/Tour.php	169
UNKNOWN	/travelv2/tour/addGuide	/travelv2/tour/addGuide.html	travelv2	Tour	addGuide	unknown	unknown		app/travelv2/controller/Tour.php	481
UNKNOWN	/travelv2/tour/addguidePost	/travelv2/tour/addguidePost.html	travelv2	Tour	addguidePost	unknown	unknown		app/travelv2/controller/Tour.php	486
UNKNOWN	/travelv2/tour/addInfo	/travelv2/tour/addInfo.html	travelv2	Tour	addInfo	unknown	unknown		app/travelv2/controller/Tour.php	445
UNKNOWN	/travelv2/tour/addPost	/travelv2/tour/addPost.html	travelv2	Tour	addPost	unknown	unknown		app/travelv2/controller/Tour.php	181
UNKNOWN	/travelv2/tour/addTourist	/travelv2/tour/addTourist.html	travelv2	Tour	addTourist	unknown	unknown		app/travelv2/controller/Tour.php	646
UNKNOWN	/travelv2/tour/addtouristPost	/travelv2/tour/addtouristPost.html	travelv2	Tour	addtouristPost	unknown	unknown		app/travelv2/controller/Tour.php	651
UNKNOWN	/travelv2/tour/agg	/travelv2/tour/agg.html	travelv2	Tour	agg	unknown	unknown		app/travelv2/controller/Tour.php	418
UNKNOWN	/travelv2/tour/clock	/travelv2/tour/clock.html	travelv2	Tour	clock	unknown	unknown		app/travelv2/controller/Tour.php	1136
UNKNOWN	/travelv2/tour/delTourist	/travelv2/tour/delTourist.html	travelv2	Tour	delTourist	unknown	unknown		app/travelv2/controller/Tour.php	743
UNKNOWN	/travelv2/tour/edit	/travelv2/tour/edit.html	travelv2	Tour	edit	unknown	unknown		app/travelv2/controller/Tour.php	279
UNKNOWN	/travelv2/tour/editGuide	/travelv2/tour/editGuide.html	travelv2	Tour	editGuide	unknown	unknown		app/travelv2/controller/Tour.php	509
UNKNOWN	/travelv2/tour/editguidePost	/travelv2/tour/editguidePost.html	travelv2	Tour	editguidePost	unknown	unknown		app/travelv2/controller/Tour.php	519
UNKNOWN	/travelv2/tour/editPost	/travelv2/tour/editPost.html	travelv2	Tour	editPost	unknown	unknown		app/travelv2/controller/Tour.php	298
UNKNOWN	/travelv2/tour/editTourist	/travelv2/tour/editTourist.html	travelv2	Tour	editTourist	unknown	unknown		app/travelv2/controller/Tour.php	702
UNKNOWN	/travelv2/tour/edittouristPost	/travelv2/tour/edittouristPost.html	travelv2	Tour	edittouristPost	unknown	unknown		app/travelv2/controller/Tour.php	715
UNKNOWN	/travelv2/tour/export	/travelv2/tour/export.html	travelv2	Tour	export	unknown	unknown		app/travelv2/controller/Tour.php	1384
UNKNOWN	/travelv2/tour/getajaxlist	/travelv2/tour/getajaxlist.html	travelv2	Tour	getajaxlist	unknown	unknown		app/travelv2/controller/Tour.php	45
UNKNOWN	/travelv2/tour/guide	/travelv2/tour/guide.html	travelv2	Tour	guide	unknown	unknown		app/travelv2/controller/Tour.php	461
UNKNOWN	/travelv2/tour/ht_type	/travelv2/tour/ht_type.html	travelv2	Tour	ht_type	unknown	unknown		app/travelv2/controller/Tour.php	1184
UNKNOWN	/travelv2/tour/imports	/travelv2/tour/imports.html	travelv2	Tour	imports	unknown	unknown		app/travelv2/controller/Tour.php	755
UNKNOWN	/travelv2/tour/index	/travelv2/tour/index.html	travelv2	Tour	index	unknown	unknown		app/travelv2/controller/Tour.php	145
UNKNOWN	/travelv2/tour/inTourist	/travelv2/tour/inTourist.html	travelv2	Tour	inTourist	unknown	unknown		app/travelv2/controller/Tour.php	1278
UNKNOWN	/travelv2/tour/list	/travelv2/tour/list.html	travelv2	Tour	list	unknown	unknown		app/travelv2/controller/Tour.php	64
UNKNOWN	/travelv2/tour/list_tour	/travelv2/tour/list_tour.html	travelv2	Tour	list_tour	unknown	unknown		app/travelv2/controller/Tour.php	115
UNKNOWN	/travelv2/tour/locking	/travelv2/tour/locking.html	travelv2	Tour	locking	unknown	unknown		app/travelv2/controller/Tour.php	1309
UNKNOWN	/travelv2/tour/operate	/travelv2/tour/operate.html	travelv2	Tour	operate	unknown	unknown		app/travelv2/controller/Tour.php	846
UNKNOWN	/travelv2/tour/over	/travelv2/tour/over.html	travelv2	Tour	over	unknown	unknown		app/travelv2/controller/Tour.php	991
UNKNOWN	/travelv2/tour/overlist	/travelv2/tour/overlist.html	travelv2	Tour	overlist	unknown	unknown		app/travelv2/controller/Tour.php	1346
UNKNOWN	/travelv2/tour/overlisthotel	/travelv2/tour/overlisthotel.html	travelv2	Tour	overlisthotel	unknown	unknown		app/travelv2/controller/Tour.php	1363
UNKNOWN	/travelv2/tour/overlisthoteldetail	/travelv2/tour/overlisthoteldetail.html	travelv2	Tour	overlisthoteldetail	unknown	unknown		app/travelv2/controller/Tour.php	1379
UNKNOWN	/travelv2/tour/overpage	/travelv2/tour/overpage.html	travelv2	Tour	overpage	unknown	unknown		app/travelv2/controller/Tour.php	981
UNKNOWN	/travelv2/tour/photos	/travelv2/tour/photos.html	travelv2	Tour	photos	unknown	unknown		app/travelv2/controller/Tour.php	1328
UNKNOWN	/travelv2/tour/receive	/travelv2/tour/receive.html	travelv2	Tour	receive	unknown	unknown		app/travelv2/controller/Tour.php	832
UNKNOWN	/travelv2/tour/see	/travelv2/tour/see.html	travelv2	Tour	see	unknown	unknown		app/travelv2/controller/Tour.php	1167
UNKNOWN	/travelv2/tour/state	/travelv2/tour/state.html	travelv2	Tour	state	unknown	unknown		app/travelv2/controller/Tour.php	404
UNKNOWN	/travelv2/tour/stateGuide	/travelv2/tour/stateGuide.html	travelv2	Tour	stateGuide	unknown	unknown		app/travelv2/controller/Tour.php	613
UNKNOWN	/travelv2/tour/stateTourist	/travelv2/tour/stateTourist.html	travelv2	Tour	stateTourist	unknown	unknown		app/travelv2/controller/Tour.php	688
UNKNOWN	/travelv2/tour/tour_no_info	/travelv2/tour/tour_no_info.html	travelv2	Tour	tour_no_info	unknown	unknown		app/travelv2/controller/Tour.php	1264
UNKNOWN	/travelv2/tour/tourguest	/travelv2/tour/tourguest.html	travelv2	Tour	tourguest	unknown	unknown		app/travelv2/controller/Tour.php	1232
UNKNOWN	/travelv2/tour/tourist	/travelv2/tour/tourist.html	travelv2	Tour	tourist	unknown	unknown		app/travelv2/controller/Tour.php	627
UNKNOWN	/travelv2/tourhoteluserrecord/detail	/travelv2/tourhoteluserrecord/detail.html	travelv2	TourHotelUserRecord	detail	unknown	unknown		app/travelv2/controller/TourHotelUserRecord.php	57
UNKNOWN	/travelv2/tourhoteluserrecord/index	/travelv2/tourhoteluserrecord/index.html	travelv2	TourHotelUserRecord	index	unknown	unknown		app/travelv2/controller/TourHotelUserRecord.php	30
UNKNOWN	/travelv2/upload/index	/travelv2/upload/index.html	travelv2	Upload	index	unknown	unknown		app/travelv2/controller/Upload.php	34
UNKNOWN	/travelv2/writeoff/add	/travelv2/writeoff/add.html	travelv2	Writeoff	add	unknown	unknown		app/travelv2/controller/Writeoff.php	56
UNKNOWN	/travelv2/writeoff/addPost	/travelv2/writeoff/addPost.html	travelv2	Writeoff	addPost	unknown	unknown		app/travelv2/controller/Writeoff.php	62
UNKNOWN	/travelv2/writeoff/bind	/travelv2/writeoff/bind.html	travelv2	Writeoff	bind	unknown	unknown		app/travelv2/controller/Writeoff.php	84
UNKNOWN	/travelv2/writeoff/del	/travelv2/writeoff/del.html	travelv2	Writeoff	del	unknown	unknown		app/travelv2/controller/Writeoff.php	159
UNKNOWN	/travelv2/writeoff/edit	/travelv2/writeoff/edit.html	travelv2	Writeoff	edit	unknown	unknown		app/travelv2/controller/Writeoff.php	133
UNKNOWN	/travelv2/writeoff/editGuest	/travelv2/writeoff/editGuest.html	travelv2	Writeoff	editGuest	unknown	unknown		app/travelv2/controller/Writeoff.php	254
UNKNOWN	/travelv2/writeoff/editguestPost	/travelv2/writeoff/editguestPost.html	travelv2	Writeoff	editguestPost	unknown	unknown		app/travelv2/controller/Writeoff.php	264
UNKNOWN	/travelv2/writeoff/editPost	/travelv2/writeoff/editPost.html	travelv2	Writeoff	editPost	unknown	unknown		app/travelv2/controller/Writeoff.php	142
UNKNOWN	/travelv2/writeoff/guest	/travelv2/writeoff/guest.html	travelv2	Writeoff	guest	unknown	unknown		app/travelv2/controller/Writeoff.php	222
UNKNOWN	/travelv2/writeoff/httpRequestPost	/travelv2/writeoff/httpRequestPost.html	travelv2	Writeoff	httpRequestPost	unknown	unknown		app/travelv2/controller/Writeoff.php	107
UNKNOWN	/travelv2/writeoff/log	/travelv2/writeoff/log.html	travelv2	Writeoff	log	unknown	unknown		app/travelv2/controller/Writeoff.php	171
UNKNOWN	/travelv2/writeoff/see	/travelv2/writeoff/see.html	travelv2	Writeoff	see	unknown	unknown		app/travelv2/controller/Writeoff.php	205
UNKNOWN	/travelv2/writeoff/user	/travelv2/writeoff/user.html	travelv2	Writeoff	user	unknown	unknown		app/travelv2/controller/Writeoff.php	30
